typeID,materialTypeID,materialQuantity
2818,11694,1
2818,11476,1
2819,486,1
2819,2872,1
2820,24567,1
2821,16216,1
2822,2867,2
2822,2870,2
2822,503,1
2822,2872,2
2823,2872,1
2823,501,1
2824,13320,1
2824,2867,1
2824,2872,1
2825,453,1
2825,2872,1
2826,454,1
2826,2872,1
2827,458,1
2827,2867,1
2827,2872,1
2828,459,1
2828,2867,1
2828,2872,1
2829,462,1
2829,2867,1
2829,2870,1
2829,2872,1
2830,464,1
2830,2867,2
2830,2870,1
2830,2872,2
2864,NULL,NULL
2866,11399,36
2866,497,1
2866,9848,14
2866,11691,35
2866,11486,1
2874,484,1
2874,11399,1
2874,11691,5
2874,9848,1
2874,11486,1
2890,486,1
2890,11399,5
2890,11691,8
2890,9848,1
2890,11486,1
2898,11399,15
2898,490,1
2898,11691,15
2898,9848,5
2898,11486,1
2906,487,1
2906,11399,6
2906,9848,1
2906,11691,9
2906,11486,1
2914,11399,17
2914,491,1
2914,9848,5
2914,11691,17
2914,11486,1
2922,11399,18
2922,11691,18
2922,492,1
2922,9848,5
2922,11486,1
2938,11399,14
2938,489,1
2938,11691,14
2938,9848,5
2938,11486,1
2946,11399,32
2946,494,1
2946,9848,14
2946,11691,30
2946,11486,1
2949,39,1100
2949,40,1700
2949,38,3100
2949,37,20000
2949,36,55000
2949,35,250000
2949,34,570000
2954,11399,33
2954,495,1
2954,9848,14
2954,11691,32
2954,11486,1
2962,11399,38
2962,498,1
2962,9848,14
2962,11691,36
2962,11486,1
2970,11399,20
2970,11691,20
2970,493,1
2970,9848,5
2970,11486,1
2978,488,1
2978,11691,11
2978,9848,1
2978,11486,1
2978,11399,8
2986,11689,32
2986,11399,33
2986,461,1
2986,9848,14
2986,11486,1
2994,11689,8
2994,11399,5
2994,9848,1
2994,452,1
2994,11486,1
3002,11689,6
3002,11399,3
3002,451,1
3002,9848,1
3002,11486,1
3010,11399,17
3010,457,1
3010,11689,17
3010,9848,5
3010,11486,1
3018,450,1
3018,11399,1
3018,11689,5
3018,9848,5
3018,11486,1
3026,11399,20
3026,11689,20
3026,459,1
3026,9848,5
3026,11486,1
3034,454,1
3034,11689,11
3034,11399,8
3034,9848,1
3034,11486,1
3039,34,3600000
3039,35,675000
3039,36,168750
3039,37,90000
3039,38,33750
3039,39,5625
3039,40,3150
3042,453,1
3042,11399,6
3042,11689,9
3042,9848,1
3042,11486,1
3050,11689,35
3050,11399,36
3050,463,1
3050,9848,14
3050,11486,1
3058,11689,33
3058,11399,35
3058,462,1
3058,9848,14
3058,11486,1
3066,11689,36
3066,11399,38
3066,464,1
3066,9848,14
3066,11486,1
3075,11690,11
3075,11399,8
3075,565,1
3075,9848,1
3075,11486,1
3083,11399,20
3083,11690,20
3083,9848,5
3083,570,1
3083,11486,1
3091,11690,36
3091,11399,38
3091,574,1
3091,9848,14
3091,11486,1
3099,11399,1
3099,11690,5
3099,561,1
3099,9848,1
3099,11486,1
3107,11399,15
3107,11690,15
3107,567,1
3107,9848,5
3107,11486,1
3115,11690,32
3115,11399,33
3115,9848,14
3115,572,1
3115,11486,1
3123,11688,30
3123,11399,32
3123,9848,14
3123,571,1
3123,11486,1
3131,11399,14
3131,11688,14
3131,566,1
3131,9848,5
3131,11486,1
3139,11399,17
3139,11688,17
3139,9848,5
3139,569,1
3139,11486,1
3147,11399,18
3147,11688,18
3147,9848,5
3147,568,1
3147,11486,1
3155,11399,33
3155,11688,33
3155,9848,14
3155,11486,1
3155,575,1
3163,11688,6
3163,11399,3
3163,562,1
3163,9848,1
3163,11486,1
3171,11399,5
3171,11688,8
3171,563,1
3171,9848,1
3171,11486,1
3179,11399,6
3179,11688,9
3179,564,1
3179,9848,1
3179,11486,1
3187,11399,15
3187,11688,35
3187,9848,14
3187,573,1
3187,11486,1
3243,34,502
3243,35,297
3243,36,334
3243,37,197
3243,39,4
3245,3242,1
3245,11399,8
3245,11534,6
3245,9840,15
3245,9842,8
3245,11540,5
3245,11483,1
3286,455,1
3286,11689,14
3286,11399,14
3286,9848,5
3286,11486,1
3489,1185,1
3489,11399,3
3489,11554,3
3489,9838,3
3489,11539,3
3489,11482,1
3497,2018,1
3497,11399,5
3497,11554,6
3497,9838,5
3497,11539,5
3497,11482,1
3505,11399,6
3505,11554,12
3505,9838,6
3505,11539,6
3505,2020,1
3505,11482,1
3513,11399,15
3513,456,1
3513,11689,15
3513,9848,5
3513,11486,1
3515,21009,50
3515,21013,115
3515,21017,60
3515,21019,60
3515,21021,60
3515,21023,100
3515,21025,100
3515,21029,250
3515,21035,95
3515,21037,125
3515,24558,150
3515,24560,100
3515,57470,250
3515,57471,250
3515,57474,250
3515,57475,250
3515,57478,10000
3515,57486,5000
3515,57487,15
3515,57489,1
3517,34,23909
3517,35,6578
3517,36,3504
3517,37,468
3517,38,112
3517,39,48
3517,40,4
3517,11399,33
3517,11532,17
3517,11554,67
3517,11537,22
3517,11539,100
3517,3828,28
3517,11543,667
3517,11549,6
3517,11557,22
3519,34,44904
3519,35,21081
3519,36,7764
3519,37,3674
3519,39,552
3519,40,92
3519,11399,111
3519,11532,56
3519,11554,444
3519,11537,122
3519,11539,1000
3519,3828,139
3519,11543,4167
3519,11549,33
3519,11557,333
3521,11399,17
3521,11689,18
3521,458,1
3521,9848,5
3521,11486,1
3529,34,2271
3529,35,1063
3529,36,906
3529,37,1
3529,38,4
3531,11399,5
3531,3528,1
3531,11475,1
3531,11539,3
3531,9848,6
3535,41500,1
3535,2868,6
3535,2867,11
3535,2869,22
3537,41466,1
3537,2868,6
3537,2867,11
3537,2869,22
3539,34,4662
3539,35,1857
3539,36,1027
3539,37,44
3539,38,51
3541,11399,8
3541,11539,6
3541,3538,1
3541,11475,1
3541,9848,12
3543,41507,1
3543,2876,6
3543,2867,11
3543,2875,22
3545,3618,1
3545,2876,6
3545,2867,11
3545,2875,22
3547,37302,1
3547,2868,6
3547,2872,11
3547,2875,22
3553,34,627
3553,35,209
3553,36,47
3553,37,9
3555,34,467
3555,35,326
3555,36,14
3555,37,2
3555,39,6
3557,37303,1
3557,2868,6
3557,2872,11
3557,2875,22
3560,37298,1
3560,2868,6
3560,2872,11
3560,2869,22
3562,37299,1
3562,2868,6
3562,2872,11
3562,2869,22
3564,37295,1
3564,2876,6
3564,2871,11
3564,2869,22
3567,40,2
3567,34,277
3567,38,6
3569,11399,3
3569,11554,3
3569,9838,6
3569,11539,3
3569,3566,1
3569,11482,1
3570,37294,1
3570,2876,6
3570,2871,11
3570,2869,22
3572,37307,1
3572,2876,6
3572,2871,11
3572,2875,22
3574,37306,1
3574,2876,6
3574,2871,11
3574,2875,22
3577,34,1677
3577,35,561
3577,36,488
3577,37,404
3577,38,6
3579,11399,6
3579,11554,12
3579,9838,24
3579,11539,6
3579,3576,1
3579,11482,1
3580,12223,1
3580,2868,6
3580,2867,11
3580,2869,22
3582,3585,1
3587,34,896
3587,35,3
3587,36,112
3587,37,1
3589,3586,1
3589,11399,1
3589,9840,3
3589,11484,1
3589,11557,3
3590,3584,1
3590,22175,1
3590,3583,1
3597,34,1506
3597,35,924
3597,36,108
3599,11557,6
3599,11399,3
3599,3596,1
3599,9840,6
3599,11484,1
3607,34,4318
3607,35,3256
3607,36,1
3609,11557,12
3609,11399,5
3609,9840,12
3609,3606,1
3609,11484,1
3617,40,1758
3617,39,2172
3617,38,8680
3617,37,32193
3617,36,131202
3617,35,255562
3617,34,1584252
3619,3616,1
3619,11484,3
3619,11399,535
3619,9840,820
3619,11557,1368
3654,40,18
3654,34,511
3654,35,6993
3654,39,8
3656,3653,1
3656,11399,5
3656,11538,3
3656,11475,1
3656,9848,6
3664,40,64
3664,34,518
3664,35,7007
3664,38,2
3664,39,24
3666,11399,8
3666,3663,1
3666,11538,6
3666,11475,1
3666,9848,12
3765,21009,100
3765,21013,200
3765,21017,150
3765,21019,300
3765,21021,400
3765,21023,300
3765,21025,400
3765,21035,100
3765,21037,200
3765,21041,400
3765,24545,556
3765,24547,556
3765,24556,556
3765,24558,556
3765,24560,556
3765,57471,500
3765,57475,500
3765,57478,5000
3765,57486,2500
3765,57487,40
3765,57489,1
3767,34,24000
3767,35,4500
3767,36,1875
3767,37,375
3830,34,1890
3830,35,456
3830,36,179
3830,37,6
3832,11558,6
3832,11399,5
3832,3829,1
3832,11484,1
3832,3685,6
3840,34,3383
3840,35,2769
3840,36,181
3842,3685,12
3842,11558,12
3842,11399,6
3842,11484,1
3842,3839,1
3938,34,18831
3938,35,15610
3938,36,4
3938,38,3
3938,39,2
3940,3937,1
3940,11399,6
3940,11692,12
3940,11482,1
3942,40,2
3942,34,19022
3942,35,13484
3942,38,27
3942,39,8
3944,3941,1
3944,11399,6
3944,11693,12
3944,11482,1
3948,40,8
3948,34,22160
3948,36,2402
3948,38,61
3950,11399,6
3950,3947,1
3950,11695,12
3950,11482,1
3954,34,22764
3954,35,18344
3954,36,28
3954,39,6
3956,11399,6
3956,11694,12
3956,3953,1
3956,11482,1
3963,2875,16
3963,2868,6
3963,2869,11
3963,2870,11
3963,21037,1
3978,34,37951
3978,35,30339
3978,36,16
3978,38,1
3978,39,14
3980,3977,1
3980,11399,12
3980,11692,24
3980,11482,1
3982,40,16
3982,34,3600
3982,35,30887
3982,38,42
3982,39,16
3984,11399,12
3984,3981,1
3984,11693,24
3984,11482,1
3988,34,40924
3988,35,14320
3988,36,2112
3988,38,58
3988,39,2
3988,40,20
3990,11399,12
3990,11695,24
3990,3987,1
3990,11482,1
3991,27904,1
3991,11399,9
3991,11538,26
3991,11475,1
3991,9848,26
3994,40,2
3994,34,46329
3994,35,36498
3994,38,3
3994,39,4
3996,11399,12
3996,11694,24
3996,3993,1
3996,11482,1
4148,11689,30
4148,11399,32
4148,460,1
4148,9848,14
4148,11486,1
4249,11536,30
4249,11399,6
4249,28654,1
4249,9840,30
4249,11483,1
4251,11689,12
4251,11399,1
4251,9840,12
4251,11482,1
4251,24348,1
4253,11689,113
4253,11399,41
4253,9840,113
4253,24644,1
4253,11482,1
4255,11399,1
4255,11563,1
4255,9838,6
4255,11539,6
4255,11482,1
4257,27914,1
4257,11399,1
4257,11540,8
4257,9848,8
4257,11486,1
4259,11399,1
4259,9834,6
4259,17938,1
4259,11540,6
4259,11483,1
4261,11399,1
4261,9834,6
4261,18639,1
4261,11540,6
4261,11483,1
4275,11399,5
4275,16681,33
4275,9840,12
4275,11541,12
4275,22553,1
4275,11483,1
4275,16682,17
4277,11399,5
4277,16681,33
4277,9840,12
4277,11541,12
4277,16682,17
4277,11483,1
4277,22557,1
4279,11483,1
4279,11399,5
4279,16681,33
4279,9840,12
4279,11541,12
4279,22555,1
4279,16682,17
4293,11399,186
4293,9842,165
4293,11540,165
4293,20280,1
4293,11483,1
4295,11399,191
4295,27951,1
4295,9842,165
4295,11540,165
4295,11483,1
4298,11399,5
4298,11538,12
4298,11475,1
4298,9848,12
4298,27930,1
4300,11399,1
4300,11538,6
4300,11475,1
4300,9848,6
4300,27932,1
4305,34,3640000
4305,35,1300000
4305,36,234000
4305,37,26000
4305,38,10400
4305,39,2600
4305,40,520
4307,34,3640000
4307,35,1300000
4307,36,234000
4307,37,26000
4307,38,10400
4307,39,2600
4307,40,520
4309,34,3640000
4309,35,1300000
4309,36,234000
4309,37,26000
4309,38,10400
4309,39,2600
4309,40,520
4311,34,3640000
4311,35,1300000
4311,36,234000
4311,37,26000
4311,38,10400
4311,39,2600
4311,40,520
4313,9848,1
4313,44,4
4313,3689,4
4313,9832,9
4313,16275,20
4313,3683,22
4313,16272,170
4313,16273,350
4313,17887,450
4314,9848,1
4314,44,4
4314,3689,4
4314,9832,9
4314,16275,20
4314,3683,22
4314,16272,170
4314,16273,350
4314,17888,450
4315,9848,1
4315,44,4
4315,3689,4
4315,9832,9
4315,16275,20
4315,3683,22
4315,16272,170
4315,16273,350
4315,16274,450
4316,9848,1
4316,44,4
4316,3689,4
4316,9832,9
4316,16275,20
4316,3683,22
4316,16272,170
4316,16273,350
4316,17889,450
4364,34,45636
4364,35,11911
4364,36,4932
4364,37,709
4364,38,221
4364,39,54
4364,40,16
4384,34,91534
4384,35,22826
4384,36,5734
4384,37,1440
4384,38,360
4384,39,174
4384,40,32
4389,34,45636
4389,35,11911
4389,36,4932
4389,37,709
4389,38,221
4389,39,54
4389,40,16
4392,36,1327
4392,37,481
4392,38,113
4394,34,1230
4394,35,234
4394,36,380
4394,37,4
4394,39,12
4394,40,4
4396,25604,9
4396,25597,18
4396,25599,22
4398,25604,44
4398,25597,89
4398,25599,111
4400,25616,5
4400,25617,6
4400,11483,1
4400,25623,3
4402,25616,24
4402,25617,30
4402,11483,1
4402,25623,12
4404,34,25649
4404,35,20583
4404,38,3
4404,39,4
4406,4393,1
4406,11399,8
4406,9840,5
4406,9842,5
4406,11541,9
4406,11483,1
4410,34,636
4410,35,62
4410,36,358
4410,37,11
4410,38,6
4410,39,6
4410,40,8
9945,34,8050
9945,35,1459
10040,34,71
10040,35,24
10040,36,1
10191,11399,5
10191,3689,8
10191,9842,3
10191,11540,8
10191,9944,1
10191,11483,1
10247,40,2
10247,34,77
10247,37,4
10247,38,13
10251,11399,3
10251,11689,1
10251,11541,1
10251,9848,5
10251,11481,1
10251,10246,1
10630,34,556
10630,35,278
10632,10629,1
10632,11399,1
10632,11540,1
10632,9848,1
10632,11486,1
10679,34,1311
10679,35,473
10679,36,103
10679,37,2
10681,11399,5
10681,11690,8
10681,10678,1
10681,9848,1
10681,11486,1
10837,35,1327
10837,36,481
10837,37,113
10839,36,1327
10839,37,481
10839,38,113
10841,37,1327
10841,38,481
10841,39,228
10843,11558,29
10843,11399,9
10843,9838,12
10843,10840,1
10843,11484,1
10851,11399,3
10851,9838,3
10851,10836,1
10851,11556,6
10851,11484,1
10859,11399,6
10859,9838,6
10859,10838,1
10859,11556,14
10859,11484,1
11012,34,341927
11012,35,85780
11012,36,29088
11012,37,5943
11012,38,1418
11012,39,580
11012,40,118
11130,34,2778
11133,34,2778
11135,34,2778
11173,11553,60
11173,11399,15
11173,11556,15
11173,11535,68
11173,3828,23
11173,11541,165
11173,11478,3
11173,11531,30
11173,11545,300
11173,11547,3
11173,607,1
11175,609,1
11175,11399,15
11175,11556,15
11175,11553,75
11175,11535,75
11175,3828,23
11175,11541,150
11175,11478,6
11175,11531,30
11175,11545,375
11175,11547,3
11177,11552,75
11177,583,1
11177,11533,45
11177,11534,30
11177,3828,15
11177,11478,1
11177,11544,450
11177,11540,120
11177,11558,23
11177,11399,8
11177,11550,5
11179,11552,75
11179,583,1
11179,11533,45
11179,11534,30
11179,3828,15
11179,11478,1
11179,11544,450
11179,11540,120
11179,11558,23
11179,11399,8
11179,11550,5
11183,586,1
11183,11399,15
11183,11542,300
11183,11536,68
11183,11538,165
11183,11555,15
11183,3828,23
11183,11478,3
11183,11548,3
11183,11530,30
11183,11551,60
11185,11399,8
11185,11532,45
11185,589,1
11185,11554,75
11185,11537,30
11185,11539,120
11185,3828,15
11185,11478,1
11185,11543,450
11185,11549,5
11185,11557,23
11187,11399,8
11187,11532,45
11187,589,1
11187,11554,75
11187,11537,30
11187,11539,120
11187,3828,15
11187,11478,1
11187,11543,450
11187,11549,5
11187,11557,23
11189,29248,1
11189,11399,15
11189,11532,30
11189,11554,60
11189,11537,68
11189,11539,165
11189,3828,23
11189,11478,3
11189,11543,300
11189,11549,3
11189,11557,15
11191,11537,75
11191,11399,15
11191,11532,30
11191,11554,75
11191,2161,1
11191,11539,150
11191,3828,23
11191,11478,6
11191,11543,375
11191,11549,3
11191,11557,15
11193,11552,60
11193,11399,15
11193,11533,30
11193,11534,68
11193,3828,23
11193,11478,3
11193,11544,300
11193,11540,165
11193,11558,15
11193,605,1
11193,11550,3
11195,11552,75
11195,584,1
11195,11399,15
11195,11533,30
11195,11534,75
11195,3828,23
11195,11478,6
11195,11544,375
11195,11540,150
11195,11558,15
11195,11550,3
11197,11399,8
11197,585,1
11197,11530,45
11197,11542,450
11197,11536,30
11197,11538,120
11197,11555,23
11197,3828,15
11197,11478,1
11197,11548,5
11197,11551,75
11199,11399,8
11199,585,1
11199,11530,45
11199,11542,450
11199,11536,30
11199,11538,120
11199,11555,23
11199,3828,15
11199,11478,1
11199,11548,5
11199,11551,75
11201,608,1
11201,11553,75
11201,11399,8
11201,11556,23
11201,11535,30
11201,3828,15
11201,11541,120
11201,11478,1
11201,11531,45
11201,11545,450
11201,11547,5
11203,608,1
11203,11553,75
11203,11399,8
11203,11556,23
11203,11535,30
11203,3828,15
11203,11541,120
11203,11478,1
11203,11531,45
11203,11545,450
11203,11547,5
11216,34,6653
11216,35,2374
11216,36,1
11216,37,8
11218,40,2
11218,34,10178
11218,35,6494
11218,36,7
11218,38,3
11220,11399,5
11220,11554,3
11220,11217,1
11220,11475,1
11220,11543,3
11220,11544,3
11226,34,6653
11226,35,2374
11226,36,1
11226,37,8
11228,40,2
11228,34,10178
11228,35,6494
11228,36,7
11228,38,3
11230,11399,5
11230,11554,3
11230,11475,1
11230,11543,5
11230,11545,5
11230,11227,1
11236,34,6653
11236,35,2374
11236,36,1
11236,37,8
11238,40,2
11238,34,10178
11238,35,6494
11238,36,7
11238,38,3
11240,11237,1
11240,11399,5
11240,11554,3
11240,11475,1
11240,11542,1
11240,11543,3
11240,11544,3
11246,34,6653
11246,35,2374
11246,36,1
11246,37,8
11248,40,2
11248,34,10178
11248,35,6494
11248,36,7
11248,38,3
11250,11399,5
11250,11554,3
11250,11247,1
11250,11475,1
11250,11542,3
11250,11544,3
11250,11545,3
11256,34,6653
11256,35,2374
11256,36,1
11256,37,8
11258,40,2
11258,34,10178
11258,35,6494
11258,36,7
11258,38,3
11260,11399,5
11260,11554,3
11260,11475,1
11260,11545,6
11260,11257,1
11266,34,2350
11266,35,2530
11266,36,939
11266,38,1
11268,40,2
11268,34,6013
11268,35,4514
11268,36,1612
11268,39,2
11270,11475,1
11270,11399,5
11270,11554,3
11270,11267,1
11270,11542,1
11270,11543,1
11270,11544,1
11270,11545,1
11278,34,13467
11278,35,8383
11278,36,570
11278,37,18
11278,38,3
11278,39,16
11280,34,18938
11280,35,18012
11280,36,13619
11280,37,877
11280,39,2
11280,40,12
11284,34,331
11284,35,437
11284,36,24
11284,37,7
11284,38,9
11284,39,8
11286,34,1951
11286,35,398
11286,36,167
11286,37,13
11286,39,4
11286,40,2
11288,40,4
11288,34,1984
11288,35,383
11288,36,371
11288,39,4
11290,34,1502
11290,35,440
11290,36,252
11290,38,13
11290,39,6
11290,40,6
11294,34,751
11294,35,226
11294,36,311
11294,37,43
11294,38,2
11294,39,2
11296,34,5244
11296,35,3160
11296,36,842
11296,38,20
11296,39,6
11296,40,2
11298,34,10591
11298,35,6983
11298,36,2503
11298,37,1
11298,39,12
11298,40,2
11300,34,12218
11300,35,11594
11300,36,8360
11300,37,231
11300,38,6
11300,40,6
11302,34,12461
11302,35,5417
11302,38,3
11302,39,16
11304,34,14720
11304,35,5174
11304,37,94
11304,38,13
11304,39,14
11304,40,2
11306,34,12494
11306,35,6187
11306,37,2
11306,38,7
11306,39,14
11306,40,2
11356,34,896
11356,35,3
11356,36,112
11356,37,1
11358,34,1506
11358,35,924
11358,36,108
11360,34,4318
11360,35,3256
11360,36,1
11366,11399,45
11366,11532,30
11366,11554,90
11366,11537,30
11366,11539,135
11366,3828,38
11366,597,1
11366,11478,6
11366,11543,750
11366,11549,8
11366,11557,30
11372,11548,8
11372,11530,23
11372,587,1
11372,11542,900
11372,11536,30
11372,11538,135
11372,11555,30
11372,3828,38
11372,11478,6
11372,11399,45
11372,11551,90
11378,11553,60
11378,11399,38
11378,11556,15
11378,11535,60
11378,593,1
11378,3828,30
11378,11541,180
11378,11478,3
11378,11531,30
11378,11545,300
11378,11547,6
11380,11552,90
11380,11558,30
11380,11399,45
11380,11533,30
11380,11534,30
11380,3828,38
11380,11478,6
11380,11544,750
11380,11540,135
11380,603,1
11380,11550,8
11382,11552,90
11382,11558,30
11382,11399,45
11382,11533,23
11382,11534,30
11382,3828,38
11382,11478,6
11382,11544,900
11382,11540,135
11382,603,1
11382,11550,8
11388,3766,1
11388,11530,30
11388,11399,15
11388,11542,375
11388,11536,75
11388,11538,150
11388,11555,15
11388,3828,23
11388,11478,6
11388,11551,75
11388,11548,3
11394,11399,45
11394,11532,23
11394,11554,90
11394,11537,30
11394,11539,135
11394,3828,38
11394,597,1
11394,11478,6
11394,11543,900
11394,11549,8
11394,11557,30
11401,11548,8
11401,11530,30
11401,587,1
11401,11542,750
11401,11536,30
11401,11538,135
11401,11555,30
11401,3828,38
11401,11478,6
11401,11399,45
11401,11551,90
11562,40,34
11562,35,23700
11562,36,574
11562,38,87
11564,34,9151
11564,35,2737
11564,36,988
11564,37,150
11564,38,148
11568,21009,100
11568,21011,400
11568,21013,100
11568,21017,400
11568,21019,400
11568,21021,300
11568,21023,50
11568,21025,400
11568,21035,200
11568,21037,200
11568,24545,556
11568,24547,556
11568,24556,556
11568,24558,556
11568,24560,556
11568,57470,500
11568,57474,500
11568,57478,5000
11568,57486,2500
11568,57487,40
11568,57489,1
11612,40,2
11612,34,676
11612,36,318
11612,37,2
11612,39,6
11613,34,566
11613,35,504
11613,36,186
11614,40,4
11614,34,716
11614,35,154
11614,36,370
11614,37,3
11616,34,538
11616,35,88
11616,36,369
11616,37,1
11616,38,4
11617,34,3814
11617,35,3163
11617,36,3
11617,37,2
11619,34,2398
11619,35,466
11619,36,179
11619,37,1
11619,38,4
11620,34,5030
11620,35,78
11620,37,2
11621,40,2
11621,34,949
11628,40,2
11628,34,2884
11628,35,919
11629,37,62
11629,38,49
11630,40,2
11630,34,2884
11630,35,919
11631,40,2
11631,34,2884
11631,35,919
11632,40,2
11632,34,2884
11632,35,919
11634,34,413
11634,35,79
11634,36,148
11634,37,1
11634,39,6
11641,11399,5
11641,11538,5
11641,10998,1
11641,11483,1
11643,11301,1
11643,11399,23
11643,11475,1
11643,11543,15
11643,11558,27
11645,11305,1
11645,11399,23
11645,11475,1
11645,11544,15
11645,11558,27
11647,11303,1
11647,11475,1
11647,11542,15
11647,11558,27
11647,11399,23
11649,11399,23
11649,11277,1
11649,11475,1
11649,11545,15
11649,11558,27
11747,11553,3
11747,11399,1
11747,3887,1
11747,9842,24
11747,11541,5
11747,11483,1
11775,11399,8
11775,11535,9
11775,9840,12
11775,9842,9
11775,11541,5
11775,11483,1
11775,1948,1
11779,11536,3
11779,1957,1
11779,11399,9
11779,11534,3
11779,11535,3
11779,9840,12
11779,11537,3
11779,9842,18
11779,11541,5
11779,11483,1
11783,11536,9
11783,1958,1
11783,11399,8
11783,11538,5
11783,9840,12
11783,9842,9
11783,11483,1
11787,11399,8
11787,11534,9
11787,9840,12
11787,9842,9
11787,1955,1
11787,11540,5
11787,11483,1
11791,1956,1
11791,11399,8
11791,9840,12
11791,11537,9
11791,9842,9
11791,11539,5
11791,11483,1
11795,11483,1
11795,3689,8
11795,11399,8
11795,9842,3
11795,11539,8
11795,2363,1
11798,34,5662
11798,35,3998
11798,36,34
11799,11399,6
11799,1963,1
11799,11534,8
11799,9840,8
11799,9842,9
11799,11540,5
11799,11483,1
11803,34,252
11803,35,766
11803,36,1053
11803,37,119
11804,9840,8
11804,11399,8
11804,11534,9
11804,1968,1
11804,9842,14
11804,11540,5
11804,11483,1
11808,11399,3
11808,11534,6
11808,9840,5
11808,9842,11
11808,11540,5
11808,1973,1
11808,11483,1
11812,1986,1
11812,11399,1
11812,11534,8
11812,9840,3
11812,9842,8
11812,11540,5
11812,11483,1
11840,11399,11
11840,3689,1
11840,11538,12
11840,9842,9
11840,1977,1
11840,11483,1
11844,11399,8
11844,11535,6
11844,9840,8
11844,9842,14
11844,11541,5
11844,11483,1
11844,2108,1
11848,11399,5
11848,3689,8
11848,11538,8
11848,1998,1
11848,9842,3
11848,11483,1
11851,11536,8
11851,11399,5
11851,11538,5
11851,9840,8
11851,9842,9
11851,2103,1
11851,11483,1
11857,36,89
11857,37,167
11857,38,80
11859,34,556
11859,35,444
11859,36,222
11859,37,82
11859,38,36
11860,34,556
11860,35,444
11860,36,222
11860,37,82
11860,38,36
11870,34,556
11870,35,444
11870,36,222
11870,37,82
11870,38,36
11872,34,556
11872,35,444
11872,36,222
11872,37,82
11872,38,36
11873,34,556
11873,35,444
11873,36,222
11873,37,82
11873,38,36
11876,36,89
11876,37,167
11876,38,80
11877,36,89
11877,37,167
11877,38,80
11878,36,89
11878,37,167
11878,38,80
11879,36,89
11879,37,167
11879,38,80
11880,36,89
11880,37,167
11880,38,80
11881,36,89
11881,37,167
11881,38,80
11882,36,89
11882,37,167
11882,38,80
11883,36,89
11883,37,167
11883,38,80
11884,36,89
11884,37,167
11884,38,80
11885,36,89
11885,37,167
11885,38,80
11886,36,89
11886,37,167
11886,38,80
11887,34,556
11887,35,444
11887,36,222
11887,37,82
11887,38,36
11889,34,556
11889,35,444
11889,36,222
11889,37,82
11889,38,36
11890,34,556
11890,35,444
11890,36,222
11890,37,82
11890,38,36
11891,34,556
11891,35,444
11891,36,222
11891,37,82
11891,38,36
11937,34,8419596
11937,35,2105337
11937,36,527416
11937,37,131693
11937,38,32913
11937,39,15928
11937,40,5962
11958,11552,375
11958,11399,150
11958,11533,57
11958,11534,495
11958,11544,3750
11958,3828,75
11958,11478,18
11958,632,1
11958,11540,1800
11958,11558,300
11958,11550,30
11960,11552,375
11960,11399,150
11960,11533,60
11960,11534,495
11960,11544,3750
11960,3828,75
11960,11478,18
11960,632,1
11960,11540,1800
11960,11558,300
11960,11550,30
11962,630,1
11962,11530,60
11962,11399,150
